category,class_1,class_2,title,description,priority,man-hour,man-hours,volume,uuid,parent,done,exclude,days,start_date,end_date
video,python,,現役シリコンバレーエンジニアが教えるPython 3 入門 + 応用 +アメリカのシリコンバレー流コードスタイル,,3,4,#REF!,,Loading...,,,,
video,investment,,株式投資で本当のファンダメンタル分析ができるようになる,,10,0.25,#REF!,,Loading...,,1,,
video,linux,,Complete Linux Training Course to Get Your Dream IT Job 2021,,5,4,#REF!,,Loading...,,1,,
video,css,svg,SVG & CSS Animation - Using HTML & CSS,,1,0.2,#REF!,,Loading...,,1,,
video,css,svg,"Learn SVG Animation - With HTML, CSS & Javascript",,1,0.2,#REF!,,Loading...,,1,,
video,css,svg,SVG Fundamental,,1,0.5,#REF!,,Loading...,,1,,
video,css,flexbox,CSS Flexbox in Depth 2021,,3,0.75,#REF!,,Loading...,,1,,
video,aws,,AWS Ninja,,1,1,#REF!,6,Loading...,,,,
video,aws,,AWS Serverless APIs & Apps - A Complete Introduction,,1,1,#REF!,8,Loading...,,,,
video,blockchain,,現役シリコンバレーエンジニアが教えるGoで始めるスクラッチからのブロックチェーン開発入門,,1,0.75,#REF!,6,Loading...,,1,,
video,investment,,株式投資に向く性格に変えるための心理学を学ぶ,,5,0.25,#REF!,4,Loading...,,1,,
video,investment,,株式投資に必要なスキルの学習手順を学ぶ,,5,0.25,#REF!,5,Loading...,,1,,
video,investment,,現役シリコンバレーエンジニアが教えるGo入門 + 応用でビットコインのシストレFintechアプリの開発,,1,2,#REF!,22,Loading...,,1,,
video,design,figma,Complete Web Design: from Figma to Webflow to Freelancing,,1,3,#REF!,28,Loading...,,,,
video,open api,,OpenAPI: Beginner to Guru,,1,0.75,#REF!,9,Loading...,,1,,
video,elasticsearch,,Complete Guide to Elasticsearch,,15,1.5,#REF!,13,Loading...,,1,,
video,aws,terraform,"DevOps Deployment Automation with Terraform, AWS and Docker",,1,1.5,#REF!,16,Loading...,,,,
video,css,,"Advanced CSS and Sass: Flexbox, Grid, Animations and More!",,3,4,#REF!,10,Loading...,,1,,
video,design,figma,Learn Figma - UI/UX Design Essential Training,,1,0.5,#REF!,7,Loading...,,1,,
video,ai,,AIパーフェクトマスター講座 -Google Colaboratoryで隅々まで学ぶ実用的な人工知能/機械学習-,,1,2,#REF!,15,Loading...,,,,
video,css,animation,Creative Advanced CSS Animations - Create 100 Projects!,,1,2,#REF!,12,Loading...,,,,
video,ar,,Learn A-Frame And Get Ready For WebVR,,1,1,#REF!,17,Loading...,,,,
video,,,一週間で身につくC/C++言語,,1,1.5,#REF!,31,Loading...,,,,
video,aws,,手を動かしながら2週間で学ぶ AWS 基本から応用まで,,0,1.25,#REF!,16,Loading...,,1,,
video,math,,【キカガク流】人工知能・機械学習 脱ブラックボックス講座 - 中級編 -,,3,0.75,#REF!,10,Loading...,,1,,
video,math,,【キカガク流】人工知能・機械学習 脱ブラックボックス講座 - 初級編 -,,3,0.5,#REF!,7,Loading...,,1,,
video,unity,C#,Complete C# Unity Game Developer 2D,,1,5,#REF!,10,Loading...,,,,
video,react native,,The Complete React Native + Hooks Course,,0,5,#REF!,18,Loading...,,,,
video,canvas,,HTML5 Canvas Ultimate Guide,,1,1.25,#REF!,14,Loading...,,1,,
video,typescript,,Understanding TypeScript - 2021 Edition,,1,2,#REF!,16,Loading...,,1,,
video,go,,Go: The Complete Developer's Guide (Golang),,1,1.25,#REF!,8,Loading...,,,,
video,gcp,,Google Cloud Platform (GCP) Fundamentals for Beginners,,1,0.5,#REF!,13,Loading...,,,,
video,gcp,,GCP - Google Cloud Platform Concepts,,1,1,#REF!,9,Loading...,,,,
video,flutter,,The Complete 2021 Flutter Development Bootcamp with Dart,,1,4,#REF!,18,Loading...,,,,
misc,english,,英語,,20,0.0625,#REF!,,643a7a28-ec7e-4dc2-ae91-ad83774ad7ed,,,,"0,1,2,3,4,5","2021-07-01",""
misc,program,laravel,static task 1,,15,0.0625,#REF!,,23b27ffc-7e23-47c4-b65c-ee03c87b5d63,,,,"0,1,2,3,4,5","2021-10-01","2021-12-10"
video,program,laravel,static task 2,,15,0.0625,#REF!,,23b27ffc-7e23-47c4-b65c-ee03c87b5d62,,,,"2","","2022-02-01"
test,test_class1,test_class2,test task1,,15,0.5,#REF!,,,,,,
test,test_class1,test_class2,test task2,,15,0.5,#REF!,,,,,,
test,test_class1,test_class2,test task3,,15,0.5,#REF!,,,,,,
test,test_class1,test_class2,test task4,,15,0.5,#REF!,,,,,,
sample,sample_class1,sample_class2,sample task1,,15,0.5,#REF!,,,,,,
sample,sample_class1,sample_class2,sample task2,,15,0.5,#REF!,,,,,,
sample,sample_class1,sample_class3,sample task3,,15,0.5,#REF!,,,,,,
